weather_id,timestamp,weather_type,temperature_c,visibility_km
59255,2023-04-21 21:55:58,Clear,28.3,5.6
50839,2023-11-29 00:05:37,Foggy,4.2,3.1
39785,2023-12-01,Foggy,7.7,0.6
14353,06/11/23 18:56,Clear,3.6,7.3
40691,13/07/23,clear,29.7,8.1
49518,2023-01-02 16:34:58,Sunny,-0.4,5.6
43201,12/09/23 11:32,clear,14.7,9.2
8964,09-25-2023 13:49,CLR,19.9,8.2
59206,07-11-2023 06:10,sunny,42.8,9.4
2584,27/07/23,Clear,33.3,9.0
28890,30/07/23 04:49,sunny,29.2,5.7
33858,14/12/23,CLEAR,9.9,7.8
5907,16/07/23 14:36,rain ,30.7,4.3
21412,24/10/23,rainy,13.2,6.0
11511,2023-07-08 02:44:39,FOGGY,36.2,1.4
51545,2023-09-15,CLEAR,24.0,7.1
23977,19/10/23 08:09,Clear,16.7,5.7
59867,30/07/23 19:08,Sunny,33.5,6.3
10784,2023-08-22 12:56:12,clr,31.2,9.5
54047,2023-03-20,rain,17.3,3.8
52855,11-21-2023 14:58,clr,3.7,7.6
57043,05/05/23 18:08,sunny,33.5,7.1
7548,11-24-2023 16:24,clr,3.8,6.9
4935,2023-05-26,Clear,40.8,8.9
40840,12/08/23 01:16,Foggy,28.1,2.1
47463,01-01-2023 02:59,Fog,13.3,2.1
26045,17/03/23,clear,27.0,6.8
52730,04/12/23 13:22,rain,10.4,5.8
5919,2023-09-08 13:44:48,sunny,17.8,9.1
913,2023-08-10,CLEAR,33.1,7.3
8100,05/01/23 02:00,clear,8.6,9.2
44095,31/05/23 17:59,CLR,28.8,7.9
17182,06-17-2023 08:47,sunny,31.0,9.3
53898,2023-05-27,Clear,25.8,6.9
24345,08-31-2023 09:31,Raining,24.3,3.9
59167,08/05/23 15:55,clear,35.2,8.2
40603,08-03-2023 09:21,CLEAR,22.7,
36793,2023-11-29,sunny,6.7,5.2
39983,2023-11-28,clear,4.2,9.9
4143,22/01/23,Sunny,12.9,8.5
30427,18/07/23,RAINY,36.3,2.8
19805,2023-04-10 09:36:43,Clear,23.9,8.5
7647,2023-11-06,sunny,8.4,7.6
53479,2023-06-09,Clear,38.5,7.6
32285,19/09/23 23:43,sunny,15.9,6.5
27475,22/10/23,CLEAR,6.6,9.2
8891,10-06-2023 03:44,sunny,11.8,8.9
24315,2023-05-30 02:09:18,RAINY,33.7,3.4
48703,18/04/23 14:58,clr,20.8,5.4
35403,2023-11-24,CLEAR,11.0,10.0
48646,18/05/23,Clear,34.3,9.0
58027,2023-02-12 08:39:49,clear,19.1,5.1
6490,2023-04-23,clear,26.9,9.9
40348,08-06-2023 03:18,CLEAR,28.3,8.4
18334,12/10/23,RAINY,9.7,7.0
1131,01-08-2023 10:45,CLEAR,10.9,8.2
29144,2023-03-30 15:41:54,clr,19.2,9.7
56063,03-23-2023 05:40,rainy,18.4,4.3
44937,13/02/23 11:43,clr,16.7,7.1
59094,05-26-2023 04:47,Sunny,41.9,9.4
23507,19/01/23,clear,5.0,8.4
34164,2023-01-02,Sunny,10.5,8.4
10822,07/04/23 17:54,RAIN,21.2,1.7
54015,2023-12-13 20:44:11,Sunny,14.9,7.4
43436,2023-01-09 14:43:23,Clear,6.3,7.6
41910,16/01/23,fog,10.1,1.4
1400,2023-08-11,foggy,31.9,0.7
14454,2023-12-03 10:35:54,clr,4.7,5.6
8253,30/08/23,rainy,33.4,5.3
13449,08-24-2023 22:54,RAINY,27.0,5.9
23525,2023-07-20,RAINY,44.8,4.5
14153,2023-11-05 21:57:38,Clear,8.1,7.5
15270,30/04/23,FOG,28.5,2.6
9671,24/11/23,Sunny,6.3,8.2
39059,09-25-2023 02:13,rain ,25.4,5.8
46937,2023-05-31 18:39:35,CLR,35.8,5.0
35404,2023-08-25 11:36:40,rain,31.5,4.1
11436,2023-06-12 15:37:57,Clear,38.3,9.9
54505,07/04/23 04:15,Raining,29.5,5.5
24838,02/03/23 07:27,clear,26.7,9.9
15594,22/11/23 03:51,fog,11.3,1.0
1035,2023-06-17,clear,39.0,9.1
27731,10/06/23,Fog ,42.4,0.6
15171,2023-04-03,CLR,30.3,9.4
48868,2023-09-17,clr,11.5,7.3
6986,10/06/23,Clear,34.2,42.2
33636,2023-12-05,RAINY,2.1,4.7
29623,2023-10-09,Clear,12.1,6.5
40312,2023-01-09 21:48:05,sunny,9.9,6.9
34972,17/04/23,clear,28.8,8.1
42162,2023-01-27,CLEAR,8.7,7.1
3987,03-11-2023 10:16,Sunny,17.4,7.5
55529,2023-04-10 14:10:09,CLR,25.1,7.9
44965,2023-10-06,CLR,11.5,7.2
37697,15/03/23,clr,21.6,9.5
4653,17/07/23 19:26,sunny,31.3,5.5
9722,2023-08-12,foggy,23.0,1.1
18174,2023-03-28,Raining,19.2,2.3
38363,26/03/23,clear,20.8,7.8
21312,2023-10-07,Sunny,4.5,7.0
39151,02/09/23 19:51,,16.3,6.9
29735,08-07-2023 06:03,sunny,29.0,5.1
28194,09-22-2023 01:43,Rain,27.1,5.0
56450,09-05-2023 13:40,CLEAR,22.2,8.1
42659,2023-10-31,FOGGY,6.2,0.5
36133,2023-06-05,CLEAR,30.0,8.5
14092,07-03-2023 03:51,fog,33.7,0.8
58202,01/05/23 12:20,Sunny,30.9,6.7
22213,11/10/23 06:59,clr,11.1,9.0
26132,05-14-2023 05:49,clear,34.9,5.6
6232,2023-06-01 15:15:02,clear,34.5,7.7
20482,20/10/23 17:58,Clear,7.8,7.7
24531,2023-04-14 01:10:23,FOG,24.8,1.4
45012,05/05/23,CLR,-6.2,9.3
4400,2023-05-01 19:09:20,CLR,29.2,5.4
4418,2023-06-06 16:13:41,CLEAR,,7.2
14041,21/07/23,Clear,27.2,9.5
24422,07-25-2023 06:18,FOG,39.0,3.2
36463,02-19-2023 20:59,Sunny,5.3,6.1
39785,2023-11-22 07:28:41,CLEAR,0.4,6.5
43910,13/07/23 08:21,Sunny,33.4,9.0
54443,04-25-2023 17:48,CLEAR,21.4,9.7
49171,04/01/23 01:19,CLR,9.3,7.0
47256,24/08/23 04:51,RAIN,18.2,1.8
50450,02/02/23,Sunny,12.8,8.3
23046,17/09/23 08:27,clr,15.7,7.1
42731,2023-01-26,sunny,8.3,7.3
43040,05-29-2023 01:04,raining,36.1,6.8
55528,30/09/23 11:03,rainy,22.7,2.6
54398,2023-01-29,sunny,3.6,9.2
49979,2023-06-28,Rain,24.7,6.4
14822,22/10/23 16:41,Raining,17.6,2.9
55389,06/07/23 11:49,Clear,38.4,5.7
50295,2023-08-30,RAIN,31.5,5.8
40212,2023-05-11 23:46:21,CLR,42.7,5.7
36487,2023-03-11 14:41:56,clear,12.6,5.6
39151,2023-10-08 20:38:41,CLR,18.4,9.7
17528,18/10/23 13:59,CLR,20.7,7.1
29496,11-11-2023 20:34,clear,3.1,5.1
20250,12/05/23,foggy,37.6,2.1
23005,10-08-2023 19:20,clr,14.4,7.6
37043,24/09/23,Rain,20.2,2.0
26266,11-07-2023 22:56,sunny,8.1,8.3
46937,2023-01-28,clr,8.4,7.5
6014,2023-10-12 11:40:52,rain ,20.0,2.4
14099,2023-09-16,clear,16.4,9.2
29731,2023-07-08 10:42:28,clear,41.2,6.3
24252,04-09-2023 03:04,FOG,31.4,0.6
21259,03/06/23 22:12,clear,33.7,5.6
37198,2023-02-25 21:51:23,Sunny,11.2,5.6
57891,2023-01-08 23:27:09,clr,13.2,7.1
40087,07-14-2023 14:09,Clear,29.9,6.1
3262,11/11/23,Raining,-1.7,3.9
17833,11-08-2023 12:39,Sunny,12.2,5.8
27789,12/04/23 07:13,Fog,23.1,3.2
28970,31/07/23 19:06,CLR,31.2,6.3
14128,2023-05-15 22:09:04,sunny,38.4,8.6
7460,2023-05-01,CLR,40.2,9.3
7268,16/06/23 21:09,Clear,31.0,8.3
44466,2023-07-28,Foggy,32.1,2.0
34534,2023-06-10 06:18:22,FOG,33.7,0.3
2977,12/05/23,Clear,30.6,5.3
39278,25/09/23,clr,21.8,8.6
14916,08-12-2023 20:32,clear,38.8,6.4
13844,29/01/23 09:24,clear,5.7,8.2
50081,10/12/23 17:02,clear,14.8,9.0
21504,2023-09-19 08:55:56,CLR,20.9,6.9
22619,04/12/23 02:06,rainy,2.5,5.3
11515,2023-11-08 11:01:08,clr,6.7,8.7
3678,2023-05-13,RAINY,38.7,4.9
32786,25/09/23 00:36,rain ,15.9,1.6
43782,14/02/23,Foggy,11.1,
4724,04/05/23 14:46,CLEAR,25.2,7.5
48631,02-07-2023 16:03,rain ,9.1,1.7
39253,2023-09-27 04:51:25,FOGGY,22.6,2.3
5103,07-25-2023 22:39,sunny,26.9,9.0
37733,27/04/23 05:35,RAIN,35.7,2.5
26505,07-12-2023 21:57,clear,37.3,5.9
27374,2023-10-17 13:52:51,Sunny,11.6,10.0
26545,03-23-2023 06:54,FOG,15.5,1.4
16794,11/01/23,raining,9.4,3.9
59094,2023-02-04,CLEAR,9.3,8.7
45195,2023-01-22,sunny,5.3,5.9
5776,2023-01-16 02:11:54,Foggy,0.2,1.1
6938,09-29-2023 04:01,raining,19.7,3.2
38593,2023-09-28,sunny,24.1,7.2
5155,27/05/23 22:41,CLEAR,27.6,7.6
20335,26/11/23,sunny,6.3,5.8
14521,03-12-2023 14:37,sunny,24.8,8.4
11019,15/08/23,Fog,28.4,19.3
46937,2023-04-22 00:13:26,CLR,32.0,7.8
38679,2023-05-01,Clear,31.0,7.4
17701,2023-02-12,FOGGY,5.6,1.4
53671,2023-10-28 06:43:27,RAIN,15.9,5.6
9680,12-25-2023 07:40,rain,4.7,3.4
9598,04/11/23 21:03,CLEAR,9.4,6.7
11371,08-17-2023 22:42,clear,28.1,8.8
49822,2023-08-15,Clear,26.3,6.1
4939,2023-07-21,CLEAR,,5.1
23525,23/10/23,Raining,14.3,2.8
49444,20/06/23 21:22,Clear,34.7,9.9
37977,23/06/23,FOGGY,34.5,2.2
57806,2023-06-09,CLR,28.3,9.3
41635,2023-03-02 14:33:37,Raining,17.5,4.6
21182,2023-11-19 14:26:03,clear,3.1,8.9
41106,2023-12-25,clr,7.8,9.3
28821,01-16-2023 04:32,Sunny,5.2,5.0
5986,27/10/23,CLR,17.1,5.9
52189,05-04-2023 06:26,FOG,31.2,1.4
3682,19/01/23 20:45,rain,2.8,3.5
4863,03/07/23,clr,37.7,7.8
29617,2023-01-10 00:15:17,fog,4.9,3.5
31202,03-16-2023 07:28,CLR,24.8,8.7
5029,22/07/23 00:12,Fog,36.6,0.1
56053,29/12/23 14:15,clr,7.7,5.6
59167,08/09/23,sunny,21.6,7.3
30325,27/05/23 06:49,clear,36.2,8.4
51893,2023-04-28,rainy,31.9,6.8
2689,12-17-2023 04:29,Sunny,2.0,6.0
53073,23/12/23,CLR,4.5,7.9
12337,2023-03-04,Raining,16.6,3.1
31171,05-19-2023 07:52,Sunny,40.6,10.0
4055,25/04/23 00:51,rain,24.5,5.5
53148,13/11/23 03:30,FOG,,1.4
22508,2023-03-17,clr,19.8,8.4
5527,29/01/23,sunny,7.7,8.1
11309,2023-12-29 10:54:07,clear,7.9,7.0
40087,12-06-2023 19:16,clear,8.2,9.4
28798,2023-10-28,rain,15.6,6.0
39965,01-13-2023 14:16,rain,7.6,2.0
15946,09/12/23 18:49,sunny,9.4,6.3
25390,08/07/23 07:07,Clear,28.7,6.1
22176,2023-11-21,clear,3.2,9.5
3432,01-06-2023 06:37,CLEAR,11.0,6.7
42422,10/09/23,Sunny,18.5,
21607,2023-11-28 06:49:50,Foggy,3.1,3.1
54443,04/12/23 09:38,CLR,2.5,5.6
16515,04/09/23 13:47,CLEAR,19.3,5.1
43029,2023-11-15 18:11:16,clr,1.8,5.1
39499,01-24-2023 05:07,Foggy,5.3,2.3
21848,03-13-2023 00:50,Fog,16.7,2.9
14092,2023-11-25,clear,3.2,5.1
35270,2023-04-07,Rain,25.3,2.3
42996,2023-10-30,rain ,8.6,5.6
25688,2023-01-09 11:02:55,Sunny,9.1,
3262,2023-08-18 20:10:31,clr,25.3,8.0
20289,04-13-2023 08:44,sunny,27.9,5.6
42172,06/01/23 08:48,CLEAR,0.4,7.7
53293,22/05/23,rain ,37.1,3.5
29731,09-19-2023 17:09,clr,22.6,9.5
48417,03-18-2023 21:46,Clear,22.2,9.6
59799,04-01-2023 15:22,CLR,25.0,8.2
42338,2023-09-03 09:20:19,clear,27.2,5.5
33325,27/06/23,Clear,43.0,
23764,2023-08-17 23:32:37,Clear,33.1,9.9
14038,03-13-2023 07:00,foggy,15.5,1.8
50211,08/12/23,Clear,-1.1,8.5
14847,26/12/23,Rain,7.4,5.8
10155,08/12/23 00:30,clear,4.7,7.9
42422,20/01/23,rain,5.8,4.7
30325,01-01-2023 16:47,Clear,3.2,7.0
48408,03-18-2023 15:08,CLR,25.0,6.8
2474,12-29-2023 21:31,CLEAR,3.1,6.5
57436,2023-05-03,clear,38.6,5.1
8589,2023-02-27,FOG,13.5,0.02
10110,2023-03-09 22:21:36,clr,16.8,5.9
39151,09-15-2023 13:50,sunny,17.0,7.3
53022,03/11/23,Sunny,8.8,5.9
47264,2023-09-11,CLR,23.6,5.9
26927,09-07-2023 07:54,RAINY,20.4,3.9
47159,18/06/23,clear,33.5,8.3
29112,03-15-2023 18:34,Sunny,21.2,6.3
49309,2023-08-21 05:29:49,CLR,32.7,5.4
29421,29/07/23,rainy,36.1,3.1
15675,2023-06-27 20:22:51,Sunny,32.5,6.5
52994,30/09/23 03:41,rain,,2.4
59243,10/08/23,sunny,20.1,9.0
24107,10-09-2023 09:05,CLR,13.8,5.3
37384,2023-07-07,Foggy,33.8,1.0
30257,2023-09-26,Fog ,20.6,1.2
50996,06/08/23,CLEAR,30.5,6.6
34568,2023-10-27 10:25:50,RAINY,10.1,4.2
10621,21/12/23,Foggy,4.8,1.7
52512,24/04/23,CLEAR,30.5,9.4
57214,20/05/23,sunny,31.2,9.9
42021,2023-12-14 12:55:24,Sunny,2.4,9.2
24328,2023-05-29 20:20:44,rainy,31.9,4.6
6724,2023-11-30,Clear,12.0,6.9
33811,2023-01-28 04:55:02,fog,0.7,0.2
18682,26/03/23 12:13,Clear,28.0,7.7
36347,2023-09-22 10:47:40,rain,17.2,5.0
59331,04-01-2023 13:06,Clear,22.9,8.8
54464,27/06/23,Sunny,37.7,
59671,2023-05-10 06:01:30,Clear,34.5,8.0
29566,2023-12-08 07:35:22,clear,5.3,6.9
1748,2023-07-27,sunny,30.4,6.9
25983,07/12/23 01:26,clear,3.6,8.3
15452,27/03/23 02:55,rain,11.2,6.9
5349,2023-02-08,raining,18.5,2.8
1848,02/01/23,Clear,2.4,9.1
6494,04/11/23 13:10,sunny,6.0,6.2
42596,02-01-2023 22:50,rain ,10.4,4.6
9572,22/12/23 19:02,clr,6.6,8.6
55291,2023-04-23,fog,39.3,2.6
30963,2023-08-12,Clear,29.0,7.5
9096,08-12-2023 07:58,clr,22.6,6.4
30744,04-30-2023 01:52,clear,-8.8,7.1
345,2023-12-18,Clear,-1.0,8.5
1246,2023-04-28 05:25:27,Raining,25.8,7.0
54721,29/03/23 09:10,CLEAR,19.6,9.4
43782,2023-11-21,Fog,7.0,2.9
27739,2023-11-18,fog,5.9,0.2
45582,2023-10-05,CLR,10.2,8.3
7986,2023-02-24 21:26:48,raining,10.0,
43532,20/08/23 03:43,Clear,26.2,7.0
40817,2023-02-22,fog,12.1,0.7
7266,2023-11-20,sunny,5.1,8.8
32757,21/06/23,sunny,41.9,9.6
1078,04/08/23 15:04,clear,31.7,9.5
37687,08-27-2023 19:59,CLEAR,21.8,9.7
9410,2023-07-10,CLR,27.5,9.5
103,15/02/23,sunny,7.8,8.8
15766,2023-06-11 22:50:24,sunny,43.4,8.0
12276,2023-03-10 15:50:09,clr,21.4,7.9
5611,2023-10-22 22:25:42,rain ,6.5,2.2
23633,2023-01-05 03:41:04,fog,4.1,0.2
50450,06-10-2023 00:36,FOGGY,37.3,0.1
51539,12/11/23,Clear,4.5,8.6
36317,2023-09-26 05:26:06,FOGGY,19.9,1.5
103,2023-09-20 04:31:20,CLR,21.9,9.5
41660,2023-11-09 20:19:44,sunny,8.8,5.1
24465,2023-02-07,CLR,10.2,
1065,2023-04-18 11:26:29,CLR,26.5,8.6
4428,2023-05-02 10:13:47,clear,22.2,5.1
48035,2023-09-04 06:25:39,Fog,24.8,0.3
6794,01/05/23,Foggy,35.1,1.9
48182,27/11/23 19:02,clear,2.8,7.0
8744,2023-12-12,CLR,5.1,9.5
4841,2023-02-19 20:59:06,clr,19.5,7.8
42127,26/12/23,RAIN,2.4,3.8
22508,2023-06-26,rainy,32.6,6.8
45574,2023-05-19 13:35:08,clear,23.8,5.8
11946,12/10/23 02:25,rain,15.6,4.4
4136,2023-01-23 05:52:24,sunny,7.8,9.0
29995,2023-08-24 06:43:28,RAIN,28.5,3.2
13080,2023-08-22 18:59:32,sunny,20.1,5.2
25071,2023-12-26,,2.2,
20683,05/11/23,sunny,14.1,7.8
33777,23/12/23,CLR,-0.8,6.8
53439,2023-01-21,clr,10.8,7.5
16602,2023-05-28 19:45:39,rain ,27.5,4.4
34972,10-30-2023 06:08,Rain,6.7,6.0
37346,11-18-2023 16:39,CLR,14.1,5.3
3133,22/06/23 18:45,sunny,37.8,8.7
21754,05/12/23,clear,2.6,6.1
52386,09-25-2023 11:13,FOG,20.0,3.4
58294,2023-05-15 15:01:32,rain,25.0,5.9
28819,2023-06-15,CLEAR,27.9,6.1
25340,2023-08-12,clr,25.5,8.2
12244,02/02/23 19:10,rain ,14.9,6.3
32606,01-28-2023 21:36,clr,0.3,6.3
52252,2023-06-19 12:26:04,Sunny,32.8,9.5
52505,25/01/23 02:54,Clear,7.1,9.9
29589,2023-08-23,Fog ,23.9,0.3
53479,17/10/23,clear,6.4,7.0
11827,07-25-2023 14:12,Sunny,34.1,8.9
21051,20/03/23 09:23,raining,23.8,6.5
50974,2023-02-21 19:20:37,Clear,4.9,9.8
20087,21/07/23 08:43,,29.0,9.2
47033,12/10/23 06:17,Sunny,6.2,6.4
45205,2023-05-22,clr,32.9,9.6
29304,23/04/23,CLEAR,22.6,8.3
32757,16/07/23 19:21,RAINY,37.6,5.0
40295,2023-04-02 15:46:29,clr,27.2,5.6
17994,2023-07-06 18:37:49,CLEAR,39.5,6.6
51871,2023-11-12 18:31:02,CLEAR,63.0,8.8
4918,2023-07-31 20:57:05,clr,26.4,7.0
26622,19/09/23,Clear,29.6,7.9
52501,05-12-2023 20:48,clear,37.7,7.1
10485,2023-04-25,Sunny,32.9,6.4
9358,05-27-2023 10:00,sunny,32.9,7.9
44440,21/02/23,clear,5.3,5.3
2281,2023-12-29 04:06:42,sunny,6.9,8.8
35910,2023-09-09,clear,18.2,7.1
24008,25/08/23 07:51,rainy,34.3,6.0
37175,25/01/23 11:17,Clear,3.6,9.5
22873,21/08/23 15:45,Sunny,29.8,7.7
24312,2023-09-16 09:02:31,Sunny,25.8,6.1
50010,23/01/23,Clear,7.1,7.6
4491,02/10/23 12:22,rain ,9.8,2.8
26086,2023-02-21,Sunny,14.0,7.6
18265,04/12/23,RAIN,4.8,5.6
7435,2023-12-10 14:30:55,sunny,2.4,7.9
21655,08-06-2023 20:56,CLR,21.9,7.4
25362,08/12/23 03:59,foggy,-1.7,2.2
7718,2023-05-18 21:32:01,clear,33.7,8.8
17059,07/01/23 11:07,Clear,1.9,5.8
14063,21/09/23,rain ,25.2,5.0
18716,2023-05-17,sunny,32.3,6.4
32192,2023-11-19 07:37:26,FOGGY,6.7,
8896,19/12/23,foggy,5.7,0.9
29626,12-16-2023 04:15,FOGGY,8.3,1.0
7460,21/02/23,CLEAR,8.3,9.7
5754,2023-03-02,rain,24.3,6.9
55413,12/11/23,clr,5.4,6.9
43768,16/04/23 18:14,sunny,31.0,5.3
4256,07-15-2023 23:34,CLR,31.4,6.4
19030,30/10/23 15:35,rainy,12.8,1.6
55795,2023-04-02,Sunny,31.3,9.3
17833,18/06/23 07:08,Fog,36.0,2.3
41793,2023-12-14 16:27:59,clear,12.2,6.7
22305,02/09/23,CLEAR,17.8,6.4
7954,02/10/23,Rain,11.4,
51909,07/02/23,FOG,10.1,0.7
54443,01-29-2023 15:22,clear,5.3,8.5
23652,24/12/23,sunny,7.1,7.1
24177,09/02/23 17:37,CLR,11.1,8.3
36153,2023-08-20,clear,25.6,5.5
1065,21/03/23,Fog ,20.0,2.8
13872,2023-07-04,,31.5,6.9
46985,2023-02-17 23:25:11,Clear,9.1,7.3
34452,06-18-2023 23:29,CLEAR,31.6,8.2
26833,18/07/23,clr,36.2,7.6
4834,2023-01-14,CLEAR,8.0,
4497,03-07-2023 18:59,Clear,17.6,7.9
29490,2023-09-01 09:11:59,raining,18.5,3.7
33906,19/01/23 08:56,Sunny,8.5,9.0
57538,2023-01-13 08:42:02,CLR,2.5,7.2
36131,2023-11-26 13:19:33,clear,8.0,6.8
11926,2023-08-07 13:24:08,Sunny,23.2,7.8
8457,10-22-2023 13:27,Clear,14.0,8.0
59685,2023-04-04 14:05:31,Sunny,29.4,49.9
54487,2023-11-07 04:47:09,Fog,4.7,1.6
33154,06/04/23,RAINY,29.3,1.7
10615,2023-10-23,rainy,10.1,
46487,25/10/23 08:06,RAIN,12.9,
34007,03/06/23 06:07,Fog ,34.9,2.4
55440,29/03/23 10:47,Clear,22.5,8.6
56628,2023-01-23 06:24:52,clr,9.7,5.4
36100,04-04-2023 21:30,Sunny,22.0,6.7
40962,2023-07-02 10:26:15,Clear,30.5,8.9
34963,31/10/23 20:31,CLR,13.4,
15171,2023-11-06,CLR,3.4,7.0
18265,31/10/23,CLEAR,17.4,9.2
11220,02/02/23 05:23,rain ,10.3,1.8
47228,17/03/23 03:47,fog,20.9,3.4
22127,2023-12-03,CLR,12.9,8.3
36938,05-27-2023 06:12,FOGGY,33.9,0.08
27739,24/05/23,clear,27.3,6.3
31149,23/09/23,Fog,25.9,0.03
50530,06-11-2023 08:52,Sunny,35.1,7.9
42673,09-23-2023 20:10,CLEAR,18.2,8.4
37496,2023-01-06,clear,0.6,8.1
41877,08/12/23,Sunny,-0.5,5.6
52855,01-14-2023 02:50,fog,0.9,2.0
19799,23/03/23 13:16,Raining,21.9,6.6
52737,2023-04-12,Clear,23.3,7.2
26614,2023-09-27 10:16:41,clear,18.1,7.5
4783,20/01/23,raining,7.0,3.8
10360,2023-06-08,sunny,38.8,8.2
31736,01/07/23 19:31,sunny,37.0,7.8
22295,14/03/23,sunny,26.2,5.6
20486,24/02/23 05:06,rain,11.0,4.8
20927,26/07/23,clear,25.9,5.1
56412,10-10-2023 16:34,sunny,5.7,9.4
26131,2023-02-20,clr,11.3,7.7
38593,03/05/23 02:54,Clear,38.3,5.4
6959,2023-05-21 04:03:56,rain,33.7,6.3
30571,2023-03-08,Fog,22.6,0.2
20683,20/05/23 01:40,clear,33.1,9.5
6345,31/01/23 05:08,FOG,12.1,0.08
5029,2023-06-22 16:19:16,Sunny,30.5,6.1
27403,2023-03-28 08:33:46,Sunny,23.8,9.5
56709,2023-08-25,raining,27.7,3.4
53313,05-01-2023 15:18,Sunny,30.0,7.5
37860,09/08/23,CLR,24.5,6.8
12441,08/03/23 03:56,fog,14.7,1.2
32655,2023-08-17,foggy,25.8,0.9
30594,2023-11-20,CLEAR,8.7,7.5
20221,03/05/23 17:36,clr,30.5,6.6
5902,2023-03-12,fog,26.7,1.0
33125,26/06/23 08:56,rain,33.4,1.9
15777,04-14-2023 10:58,CLEAR,32.7,5.6
23128,13/02/23,CLR,16.1,8.6
14353,2023-06-23,Sunny,33.8,9.0
57825,20/09/23,clr,16.7,7.7
44075,10/01/23,clear,11.6,5.8
35173,02-25-2023 07:25,Rain,,5.8
47746,2023-05-22,RAINY,36.2,
57833,05-04-2023 04:52,fog,32.8,2.8
23972,26/07/23 02:04,clr,39.5,9.8
23983,03-20-2023 22:19,Raining,16.6,5.7
12479,25/09/23 12:02,CLEAR,17.2,5.3
12757,12-15-2023 22:26,FOG,,3.0
18914,16/04/23,CLR,33.3,5.7
10360,04/03/23 10:23,rainy,15.8,4.2
36036,31/12/23 06:24,fog,6.4,3.5
40845,10/01/23 14:51,CLEAR,-4.0,6.0
7787,2023-12-02 06:11:53,sunny,-3.4,6.6
11755,06-29-2023 16:31,clear,33.6,9.7
52095,10/06/23 08:24,Clear,32.3,5.8
36559,2023-03-03,raining,13.5,3.3
49478,09/06/23,,31.5,5.8
20683,2023-08-09,Clear,18.6,5.1
2639,08-26-2023 00:48,rain,21.9,4.0
16204,2023-12-04 19:35:14,rain,11.1,4.7
52689,02/05/23,clr,35.6,9.4
29950,2023-08-22,CLR,19.5,5.1
15777,2023-01-29,Foggy,11.0,0.2
24838,28/05/23 05:51,FOG,35.9,3.3
4143,2023-07-15,Sunny,41.3,9.4
33248,2023-01-07,Sunny,10.4,8.6
34888,10/07/23,CLR,41.1,7.0
36892,27/07/23,CLEAR,36.9,5.9
53461,2023-08-04 04:53:34,Fog,31.0,1.7
36133,2023-10-30,Rain,11.8,3.2
27299,2023-02-21 09:02:48,Sunny,17.0,9.4
52217,09-07-2023 10:07,Raining,20.1,6.1
57154,04/06/23 08:23,Clear,38.0,8.7
1747,30/04/23 09:04,CLEAR,29.4,5.7
17402,2023-10-10 02:01:52,Fog ,14.2,2.1
51309,08/10/23,clr,13.0,7.5
37911,2023-11-11 19:43:02,CLEAR,5.1,8.9
47278,2023-02-16 01:13:50,clear,16.1,7.1
41793,2023-06-22 08:02:21,Clear,35.2,8.1
41106,2023-01-12,,5.9,4.3
15974,06/09/23,CLEAR,19.8,6.0
111,10-09-2023 17:12,Sunny,10.1,7.0
41660,22/07/23 10:10,CLR,26.6,9.3
9925,2023-08-25,Clear,19.3,5.1
13363,01/12/23 14:34,CLR,9.9,6.5
50789,14/06/23 15:19,clr,30.3,7.2
30908,2023-06-11 18:52:50,Sunny,28.2,9.3
48224,08/05/23 10:36,Sunny,34.4,7.8
46254,02-20-2023 17:35,CLR,13.9,6.4
40151,12-01-2023 13:47,clr,6.1,8.0
43400,2023-08-12,CLEAR,29.0,9.6
24696,24/04/23,CLR,35.5,6.3
11350,2023-02-14 22:03:35,CLR,7.0,7.3
34940,11-04-2023 02:20,Sunny,9.8,7.8
23219,2023-01-09,sunny,11.2,7.0
56863,15/05/23 00:42,raining,35.9,5.1
42160,2023-07-25 08:50:54,Clear,32.5,9.0
17326,13/10/23 00:13,Raining,15.1,2.6
12601,07-18-2023 11:59,Rain,26.3,6.7
18285,23/05/23,RAIN,35.9,5.8
14737,03-08-2023 21:39,clr,31.3,5.6
19505,2023-05-19 04:33:34,Fog,33.5,1.9
46197,03-12-2023 01:01,clear,22.8,8.7
46203,2023-11-03,CLEAR,1.7,10.0
31445,2023-09-21 11:09:17,Raining,18.6,3.4
52128,13/03/23 11:46,Sunny,25.3,7.7
18861,10/11/23 14:51,raining,5.3,3.7
34940,10/11/23,Raining,8.2,2.0
25857,2023-09-22 23:28:28,rain,10.9,4.1
50664,12/09/23 22:34,FOGGY,21.9,1.7
19036,2023-10-01 12:09:32,clear,,7.8
40087,2023-04-09 04:41:21,fog,23.2,2.8
28992,20/12/23 09:21,Clear,5.2,5.3
48978,04-24-2023 03:06,Foggy,29.8,3.2
13243,29/07/23,Rain,28.2,3.5
17769,08/05/23,sunny,33.7,8.3
45625,16/11/23,clear,8.7,7.9
7159,22/01/23 11:09,Sunny,6.8,6.7
38459,18/06/23 13:13,Sunny,36.5,8.5
3327,22/09/23,rain,19.2,2.3
34803,30/06/23,RAIN,40.0,3.1
15260,07-06-2023 21:11,CLEAR,34.8,9.1
29421,28/02/23 21:10,CLEAR,15.1,9.1
30960,09/11/23,Clear,8.0,7.1
18174,2023-04-13 14:16:48,Clear,30.7,9.3
25857,23/05/23,rainy,36.8,5.5
