road_id,road_type,num_lanes,num_signals,zone_type
RD00034,highway,5,3,industrial
RD10724,RESDNTL,2,12,residental
RD11946,highway,5,1,
RD18418,highway,6,2,residential
RD08277,URBN,3,9,residential
RD10762,urban,2,8,Residntl
RD03618,urban,4,11,commercial
RD12039,highway,6,0,industrial
RD19759,highway,5,1,Residential
RD01891,highway,5,0,commercial
,residential,3,7,
,urban,2,10,commercial
RD02409,residential,1,11,Residntl
RD16350,residential,3,14,commercial
RD17350,RESDNTL,2,15,commercial
RD11405,urban,3,10,industrial
RD20762,Residential,1,13,
RD18212,URBN,3,9,residential
RD10243,URBN,3,11,commercial
RD07767,highway,4,1,residential
RD08281,urban,4,6,industrial
RD15591,highway,5,3,industral
RD11198,Urban,3,5,commercail
RD12566,highway,5,0,commercial
RD06887,residential,2,7,Industral
RD12696,highway,6,2,Residential
RD15638,highway,-1,3,Industral
RD15452,highway,5,3,industral
RD13837,HIGHWAY,4,0,residential
RD14156,urban,,7,industrial
RD10779,residential,3,9,residential
RD10997,highway,6,1,commercial
RD21721,Resdntl,2,12,residental
RD18377,highway,3,1,
RD16019,residential,2,5,commercial
RD01342,highway,5,2,COMMERCIAL
RD15773,residental,1,,residential
RD04983,urban,2,5,commercail
,residential,1,7,RESIDENTIAL
RD01507,residental,1,13,industrial
RD04952,urban,4,11,Residntl
RD17042,residential,2,11,residential
RD03411,HGHWAY,5,3,industrial
RD15445,RESIDENTIAL,2,14,residential
RD06358,urban,,8,Commercial
RD09150,highwy,4,3,industrial
RD01415,highway,3,,residential
RD11812,highway,6,1,industrial
RD00862,residential,3,14,commercial
RD08735,residential,3,10,
RD07809,URBAN,4,4,commercial
RD06701,Residential,1,7,commercial
RD07345,residential,3,13,commercial
RD01344,URBN,3,8,residential
RD16563,highway,6,2,Commercal
RD16278,HIGHWAY,4,0,industrial
RD19554,residential,2,15,commercial
RD05644,Highway,5,1,industrial
RD05949,highway,5,1,commercial
RD07422,Highway,4,1,industrial
RD01020,highway,4,3,commercial
RD12267,urban,2,6,industrial
RD14996,URBN,,3,Residntl
RD20211,residential,3,14,residential
RD00759,residential,3,12,residential
RD02900,residential,,6,RESIDENTIAL
RD15543,Residential,2,10,residential
RD06971,highway,5,2,Industrial
RD15772,urban,4,8,commercail
RD15382,highway,3,1,residential
RD16821,highway,3,3,Residntl
RD17395,residential,1,,Residntl
RD07212,urban,2,10,
RD11319,urbn,0,4,commercial
RD03898,highway,6,3,residential
RD18006,urban,3,3,commercial
RD16005,residential,3,10,Residential
RD19529,highwy,4,1,commercial
RD21777,urban,4,6,commercial
RD16074,urban,3,7,residental
RD20613,highway,6,3,residential
RD15834,urban,2,4,comerical
RD13453,urban,4,4,
RD13207,urban,2,4,residential
,resdntl,2,9,Residntl
RD20366,urban,2,4,industrial
RD21554,residential,2,10,commercial
RD01421,highway,6,1,INDUSTRAL
RD06662,urban,4,10,industrial
RD15093,urban,4,10,
RD08919,residential,,14,Commercial
RD18677,urban,3,3,industrial
RD14295,urban,3,,commercial
RD21993,URBN,3,8,residential
RD04686,urban,4,8,commercial
RD14350,Urban,4,10,commercial
RD08180,residential,2,11,Residntl
RD07979,URBN,4,3,commercial
RD08929,residential,3,11,commercial
RD20405,Resdntl,3,9,commercial
RD15531,residential,3,8,comerical
RD12238,residential,3,7,residential
RD14941,Urban,4,4,Industrial
RD14891,residential,3,12,Residential
RD07792,Hghway,3,1,
RD01208,urban,3,10,residental
RD12174,residential,2,13,industrial
RD04198,highway,4,1,commercial
RD12950,Residential,1,14,residential
RD14249,URBAN,4,11,industrial
RD02880,urban,4,4,commercial
RD19859,Residential,1,8,commercial
RD20452,urbna,4,3,Industrial
,URBN,4,9,commercial
RD21480,urban,3,7,commercial
RD13656,urban,4,11,industrial
RD15275,urban,2,5,commercial
RD21163,highway,4,3,residential
RD06947,residential,3,5,residental
RD20169,residential,2,7,residential
RD12159,urban,3,3,
RD20914,RESIDENTIAL,2,8,residential
RD01013,residential,2,13,RESIDENTIAL
RD18662,urban,2,,Residential
RD08458,highway,5,0,industrial
RD15263,HIGHWAY,4,2,industrial
RD19929,urban,3,10,residental
RD10003,residential,3,13,
RD01980,residential,2,7,residential
RD06807,residential,1,7,residential
RD21843,residential,1,7,residential
RD01042,urban,3,11,residential
RD01742,urban,4,9,Residential
RD04289,highway,6,0,Industral
RD09365,urban,4,6,Residential
RD00630,residential,1,11,residential
RD15247,residential,3,11,commercial
RD01558,residential,2,9,residential
RD18146,urban,,3,
,residential,2,11,RESIDENTIAL
RD02982,urban,4,5,commercail
RD15073,urban,3,,commercial
RD11221,urban,2,6,residential
RD03965,URBN,2,11,Commercial
RD19176,urban,,3,comerical
RD01210,RESDNTL,3,9,residential
RD02493,urban,3,6,residental
RD19926,Highway,5,0,industral
RD07043,residential,3,12,commercial
RD05983,residential,1,10,
RD20908,highway,6,1,COMMERCIAL
RD19220,urban,2,4,Commercal
RD05395,urban,3,7,commercial
RD00828,residential,2,14,commercial
RD11014,highway,4,3,residential
RD04664,urban,4,3,
RD14380,residential,1,13,commercial
RD17615,highway,3,2,Industrial
RD00508,Highway,,2,commercial
RD03643,residential,1,14,residential
RD07562,urbn,,4,RESIDENTIAL
RD10608,residential,2,12,
RD07587,highway,4,2,
RD12960,Resdntl,3,7,
RD16864,highway,5,,
RD04413,residential,2,13,residental
RD04378,urban,2,5,Residntl
RD17110,Urban,2,4,commercial
RD03604,urbna,4,6,residential
RD17082,highway,6,1,
RD00924,residential,2,13,residential
RD04928,residential,,11,residential
RD19980,urbn,,4,commercial
RD21008,urban,2,11,commercail
RD05458,RESDNTL,1,13,residential
RD19810,urban,2,8,industrial
RD16068,residential,2,8,comerical
RD04185,urban,3,5,residential
RD06832,urbna,3,11,commercial
RD19913,highway,6,2,industrial
RD16357,HGHWAY,5,0,industrial
RD17741,hghway,6,3,industrial
RD02517,urban,4,9,commercial
RD11624,urbna,2,8,commercial
RD10828,Hghway,4,2,commercial
RD20951,URBN,3,10,comerical
RD20467,residential,1,6,residential
RD19386,residential,1,7,Residential
RD08911,highway,5,1,industrial
RD03790,resdntl,3,12,RESIDENTIAL
RD12387,residential,3,9,
RD03673,hghway,3,0,INDUSTRAL
RD21072,URBAN,3,9,residential
RD07836,urbn,4,11,commercail
RD17690,residential,1,8,residential
RD18786,urban,2,7,COMMERCIAL
RD16808,urban,,9,commercial
RD07056,highway,5,3,
RD06440,residential,3,8,residential
RD13549,highway,4,0,Commercial
RD07665,URBAN,,3,comerical
RD13610,highwy,6,1,industrial
RD19962,urbna,2,10,commercial
RD11444,highway,,2,commercial
RD08739,urbna,3,11,Commercal
RD02248,URBAN,2,7,Commercal
RD19643,highwy,4,1,commercial
RD21954,urban,11,4,RESIDENTIAL
RD21042,residential,2,12,
RD10313,urban,3,,COMMERCIAL
RD06262,HIGHWAY,4,1,INDUSTRAL
RD04001,highway,6,1,commercial
RD18902,urbna,4,3,Commercial
RD01146,residential,1,9,residental
,Urban,3,9,commercial
RD02638,HGHWAY,3,0,Industral
RD16978,Urban,3,8,industral
RD12355,urban,4,4,industrial
RD14258,residential,2,12,residential
RD10471,residential,1,14,
RD01802,URBN,,11,COMMERCIAL
RD06742,highway,,3,residential
RD01599,highway,3,1,industrial
RD13759,resdntl,1,,industrial
RD06640,resdntl,1,15,commercial
RD05412,hghway,3,3,commercial
RD16329,residential,1,12,residential
RD18910,highway,4,2,industrial
RD15924,residential,1,12,residential
RD08706,urban,3,5,industrial
RD12363,residential,3,15,residential
RD00073,residential,2,12,comerical
RD18229,RESIDENTIAL,2,5,residential
RD14414,residential,2,9,residential
RD13645,urban,3,8,residental
RD17874,resdntl,1,10,residential
RD21113,HGHWAY,6,1,COMMERCIAL
RD16429,urbn,3,8,comerical
RD13673,residential,1,11,commercial
RD00886,Residential,1,9,RESIDENTIAL
RD21376,Hghway,3,1,Industral
RD04681,residential,2,15,commercail
RD19898,RESIDENTIAL,1,8,residential
RD01121,highway,5,0,
RD20501,highway,3,2,commercial
RD08440,urban,4,6,commercial
RD17194,Urbn,4,11,industrial
RD10777,residential,1,7,residential
RD03834,urban,2,11,commercial
RD08550,hghway,3,3,commercial
RD05846,urban,2,6,industrial
RD13433,urban,0,9,commercail
RD03250,urban,4,7,residential
RD02780,highway,5,3,commercial
RD19538,resdntl,3,,
,highway,6,2,residential
RD13103,residential,2,5,Commercal
RD00954,highway,6,2,RESIDENTIAL
RD08017,urban,,5,industrial
RD15500,HGHWAY,4,,residental
RD05479,residential,-1,,residental
RD00296,RESIDENTIAL,1,,industrial
RD17965,highway,10,0,industrial
RD03876,residential,1,6,residential
RD14299,resdntl,2,13,commercial
RD06406,urban,2,8,commercial
RD16670,highwy,4,1,commercial
RD01096,URBN,3,9,residential
RD00761,highwy,,,INDUSTRAL
RD13764,urban,2,8,
RD17039,residential,1,10,residential
RD20757,urban,3,,comerical
RD09786,residential,2,13,commercial
RD15867,residential,2,12,industrial
RD12650,urban,2,10,commercial
RD03639,residential,2,9,commercial
RD21118,URBN,3,4,commercial
RD11939,urban,3,6,commercial
RD10144,urban,3,5,industrial
RD10582,residential,2,6,residential
RD17539,residential,,10,residential
RD20681,urbn,2,11,residential
RD20157,residental,2,5,commercial
RD01381,HGHWAY,6,0,commercial
RD11283,residential,1,14,residential
RD12340,urban,2,9,
RD01534,URBN,4,4,
RD06946,URBAN,3,5,
RD02817,urban,4,6,commercial
RD20652,HGHWAY,6,0,industrial
RD03657,URBN,3,6,COMMERCIAL
,residential,1,11,residential
RD01427,residential,3,15,commercial
RD00542,urban,4,11,industrial
RD02056,residential,1,9,Commercal
RD10873,residential,2,15,commercial
RD00811,highway,6,3,Industrial
RD11556,residential,1,7,commercial
RD20261,residential,1,8,residental
RD10014,highway,6,2,Residntl
RD14551,urban,4,8,commercial
RD09632,resdntl,2,5,
RD13466,urban,4,9,commercial
RD12984,highway,5,2,comerical
RD06964,highway,6,3,residential
RD11879,highway,5,0,industrial
RD18657,highway,3,1,Residntl
RD03931,residential,2,5,residential
RD03423,highway,3,3,
RD11417,urban,3,7,residential
RD20840,urban,-1,9,commercial
RD13470,URBAN,,3,comerical
RD15791,highway,4,1,industrial
RD14032,Urbn,2,5,
RD19476,highway,3,3,commercial
RD19020,highway,5,3,commercial
RD07285,urban,4,10,Commercial
RD03765,Hghway,6,0,commercial
RD12691,highway,3,3,INDUSTRIAL
RD15237,URBN,2,,commercial
RD19349,urban,3,3,residential
RD10567,RESIDENTIAL,,11,residential
RD18685,urbn,2,7,
RD06615,resdntl,1,6,
RD11704,highway,4,1,commercial
RD08363,residential,1,,commercial
RD11438,residential,3,6,residental
RD12327,urban,4,6,industrial
RD19139,urban,4,11,commercial
RD02444,highway,4,,residential
RD12101,Resdntl,3,15,
RD03872,Urbn,4,7,commercial
RD03600,residential,1,10,industrial
RD03173,highway,5,,commercial
RD05120,urban,4,4,industrial
RD10369,RESDNTL,1,11,Commercial
RD16633,RESIDENTIAL,0,14,
RD21478,urban,,5,commercial
RD18253,HGHWAY,6,3,commercial
RD18861,urban,2,8,Residntl
RD15353,urban,3,8,residential
RD02566,RESIDENTIAL,,6,residential
RD14648,RESDNTL,3,15,residential
RD01464,urban,4,10,residential
RD09688,residential,2,14,commercial
RD00253,residential,1,10,residential
RD14990,highway,4,3,industrial
RD06270,Highway,4,1,commercial
RD07180,residential,2,13,commercial
RD11986,highway,4,,commercial
RD20322,urban,2,6,commercial
RD21822,urban,2,10,COMMERCIAL
RD09986,urban,3,3,industrial
RD18498,urban,3,5,commercial
RD20989,highway,5,0,COMMERCIAL
RD00553,highway,,3,residential
RD18413,urban,2,9,Industrial
RD01476,residential,2,14,Residential
RD01406,residential,3,9,RESIDENTIAL
RD15317,Highway,6,0,Commercal
RD15331,highway,5,0,commercial
RD08162,residential,1,11,industrial
RD16830,urban,3,5,
RD09863,highway,6,1,commercial
RD17011,Urbn,3,3,industral
RD15916,urban,2,11,commercial
RD18063,residential,1,6,residential
RD13914,urban,4,,commercial
RD17967,Hghway,4,2,commercial
RD18453,residential,2,10,residential
,Resdntl,2,9,Residential
RD18877,residential,3,6,RESIDENTIAL
RD21891,RESDNTL,3,6,residential
RD11501,highway,3,0,industrial
RD12325,urban,4,8,residential
RD16814,highway,6,2,residental
RD10775,residential,2,7,residential
RD12426,highway,4,3,industrial
RD04451,residential,1,7,commercail
RD04167,highway,4,,comerical
RD16910,highway,6,0,COMMERCIAL
RD19952,residential,3,11,industrial
,residental,1,10,residential
RD15207,HGHWAY,,0,
RD04786,Resdntl,1,12,residential
RD07338,urban,,11,commercial
RD03237,residential,3,13,residential
RD17517,highway,4,1,Industral
RD13351,urban,,3,residential
,residential,3,14,Commercal
RD03152,urban,3,3,Industrial
RD12903,urban,3,9,commercial
RD02344,URBAN,2,8,
RD11793,residential,3,10,residential
RD03868,residential,,6,residential
RD16614,residential,1,,residential
RD14206,hghway,3,2,commercial
RD02856,URBAN,3,10,residential
RD14070,residential,3,15,residential
RD01120,URBN,4,8,commercial
RD12023,RESIDENTIAL,1,10,Residntl
RD09768,residential,1,6,industrial
RD18638,highway,5,2,commercial
RD18387,residential,2,10,COMMERCIAL
,highway,3,1,residential
RD03464,residential,1,6,commercial
RD05095,residential,2,9,residental
RD05014,urban,2,7,commercial
RD01453,urban,4,7,RESIDENTIAL
RD19002,residential,2,12,residential
,Resdntl,3,13,commercial
RD00420,urban,4,4,commercial
RD01492,urban,2,,commercial
RD19081,highway,3,3,commercial
RD21004,urban,4,7,commercial
RD07360,residential,2,14,industrial
RD18809,highway,5,1,industrial
RD07496,residential,,13,residential
RD14449,highway,5,2,industrial
,residential,2,5,industrial
RD21384,urban,4,5,industrial
RD15328,residential,2,15,industrial
RD13809,residential,1,9,commercial
RD17248,urban,2,7,commercial
,URBAN,3,10,
,urban,2,11,residential
RD21516,highway,,2,industrial
RD09659,HGHWAY,6,2,residential
RD08426,Hghway,3,3,residential
RD06908,urban,3,7,COMMERCIAL
RD20708,highway,4,2,Industrial
RD21268,urban,3,,comerical
RD11836,Hghway,6,2,commercial
RD19008,residential,2,6,COMMERCIAL
RD10182,highway,4,,
RD14901,residential,1,11,RESIDENTIAL
RD12397,residential,1,11,commercial
RD02529,residential,2,7,commercial
RD14845,residential,2,7,residential
RD01693,urban,4,3,commercial
RD03296,urban,4,8,commercial
RD08751,Urbn,4,4,industrial
RD00275,urban,3,8,residential
RD17125,urban,3,6,
RD01257,Urban,4,5,residential
RD21011,residential,2,8,commercial
RD19419,RESDNTL,0,5,residential
RD03781,residential,3,6,RESIDENTIAL
RD18859,highway,4,1,Residntl
RD10354,urban,2,6,industral
RD03720,highway,5,3,commercial
RD19282,highway,5,2,industrial
RD20844,residential,3,6,commercail
RD16700,residential,1,6,residential
RD21178,RESIDENTIAL,2,7,residential
RD01569,RESDNTL,3,10,residential
RD19725,urban,3,,industrial
RD09696,residential,3,14,COMMERCIAL
RD16593,Urbn,2,6,COMMERCIAL
RD00791,residental,3,8,commercial
RD13746,Highway,,0,industrial
RD15733,highway,6,3,residential
RD20707,residential,1,10,residential
RD06558,highway,,2,
RD12547,residental,1,7,industral
RD09850,Resdntl,1,12,industrial
RD07962,residential,3,,residential
RD00186,urban,2,7,comerical
RD12679,URBAN,3,11,industrial
RD08599,Urban,4,3,industral
RD02944,residential,,9,residential
RD13743,urban,4,10,residential
RD13642,residential,2,,industrial
RD00015,highway,6,3,comerical
RD08473,residential,1,9,residential
RD21057,residential,2,8,commercial
RD02920,urban,4,9,industrial
RD00724,residential,3,10,residential
RD06223,residential,2,7,residential
RD15163,urban,3,10,
RD09401,residential,2,10,residental
RD00822,residental,1,12,residential
RD17726,resdntl,2,14,RESIDENTIAL
RD06763,RESIDENTIAL,2,6,residential
RD08133,highway,10,2,commercial
,residential,1,5,residential
RD08955,urban,2,,COMMERCIAL
RD09894,residential,3,13,commercial
RD20539,residental,2,11,
RD17524,Urban,2,3,Residential
RD10447,residential,2,13,commercial
RD00422,residential,2,6,comerical
,resdntl,2,13,comerical
RD16576,highway,3,3,commercial
RD01854,urban,2,11,industrial
RD09521,Urban,2,5,Commercal
RD01561,Urbn,2,7,industrial
RD11095,urban,2,4,industrial
RD18180,urban,3,9,Industral
RD03142,urban,3,11,INDUSTRIAL
RD02998,urban,2,3,residential
RD03281,urban,3,7,commercial
RD15117,residential,,7,RESIDENTIAL
RD00947,residential,2,7,commercial
RD14696,urban,2,,RESIDENTIAL
RD01758,highway,5,3,industrial
RD10457,urban,2,4,commercial
RD01716,urban,2,10,industrial
RD03895,Urban,3,9,Commercal
RD01633,residential,2,6,residential
RD01715,residential,,14,Industral
RD21028,highwy,4,3,industrial
RD13060,highway,6,3,Residential
RD03434,HIGHWAY,6,0,residential
RD17078,residential,11,7,commercial
RD05329,highway,6,2,industrial
RD18848,highway,4,1,residential
RD17378,urban,3,11,commercial
RD00716,residential,3,6,commercial
RD16781,residential,1,10,
,residential,1,14,commercial
RD09359,urban,2,3,commercial
RD19933,highway,4,3,industrial
RD15088,urban,3,6,comerical
RD08987,urban,2,6,residential
RD14815,residential,1,10,
RD10959,residential,3,5,residental
RD05989,Urbn,4,5,residential
RD00022,urban,3,6,residential
RD00050,residential,3,15,Residntl
RD11273,resdntl,3,9,residential
RD14745,urban,4,9,commercial
RD15180,Residential,1,12,residential
RD05442,urban,3,8,commercial
RD17610,highway,3,0,comerical
RD04572,urbna,3,8,commercial
RD04466,RESDNTL,,11,Residntl
RD02500,urbna,3,4,residental
RD02260,highway,3,2,Industral
RD15711,urban,4,9,
RD14793,residential,3,10,residential
RD11205,urban,-1,5,residential
RD04172,urban,3,6,commercial
RD06590,urbn,3,,
RD17676,residential,1,8,commercial
RD09062,residential,2,,comerical
RD01034,URBN,3,8,commercial
RD10596,urban,3,3,
RD11993,residential,2,9,Residential
RD18287,residential,3,15,industrial
RD19940,urban,2,5,RESIDENTIAL
RD06773,resdntl,2,9,Commercal
RD00453,residential,,12,commercial
RD09218,urban,3,8,industrial
RD05815,residential,,13,residential
RD05247,RESDNTL,3,9,Commercial
RD18701,residential,3,13,commercial
RD16659,residential,3,8,residential
RD06823,highway,5,0,INDUSTRIAL
RD00146,urban,4,3,residential
RD12484,residential,2,5,residential
RD03180,highway,6,1,commercial
RD21552,urban,2,9,commercial
RD04617,residential,1,12,Residential
RD19987,highway,3,3,RESIDENTIAL
RD14765,Resdntl,3,12,industrial
RD04965,residential,3,,residential
RD11428,urban,3,,Residential
RD11348,residential,3,6,residential
RD09654,residential,3,9,residential
RD13150,residential,2,5,residential
RD01300,urban,4,9,Commercial
,urban,3,11,commercial
RD05966,highway,5,3,industrial
RD03951,highway,5,0,industrial
RD20969,highway,5,,commercial
RD01565,urban,3,10,commercial
RD17681,highway,3,3,commercial
RD01007,residential,1,7,residential
RD13703,URBAN,2,11,commercial
RD03807,highway,6,3,commercial
RD13769,highway,3,3,Residntl
RD20578,residental,,13,commercial
RD18779,urban,4,7,commercial
RD07865,highway,4,0,residential
RD07666,resdntl,3,12,RESIDENTIAL
RD01561,urban,,5,commercial
RD14595,hghway,4,0,residental
RD10459,Urbn,2,3,commercial
RD15102,residential,1,13,INDUSTRAL
RD01811,RESIDENTIAL,2,15,
RD12991,residential,3,15,comerical
RD08537,residential,2,13,commercial
RD21907,residential,3,15,Residntl
RD13615,HIGHWAY,3,1,
RD10364,highway,3,1,commercial
RD21094,RESIDENTIAL,2,13,residential
RD16834,urban,4,7,Industrial
RD05777,highway,5,2,Commercial
RD19746,residential,2,13,residential
RD06331,hghway,4,3,Industral
RD08727,highway,6,0,residential
