road_id,road_type,num_lanes,num_signals,zone_type
RD15093,urban,4,10,
RD08919,residential,,14,commercial
RD18677,urban,3,3,industrial
RD14295,urban,3,,commercial
RD21993,urban,3,8,residential
RD04686,urban,4,8,commercial
RD14350,urban,4,10,commercial
RD08180,residential,2,11,residential
RD07979,urban,4,3,commercial
RD08929,residential,3,11,commercial
RD20405,residential,3,9,commercial
RD15531,residential,3,8,commercial
RD12238,residential,3,7,residential
RD14941,urban,4,4,industrial
RD14891,residential,3,12,residential
RD07792,highway,3,1,
RD01208,urban,3,10,residential
RD12174,residential,2,13,industrial
RD04198,highway,4,1,commercial
RD12950,residential,1,14,residential
RD14249,urban,4,11,industrial
RD02880,urban,4,4,commercial
RD19859,residential,1,8,commercial
RD20452,urban,4,3,industrial
RD21480,urban,3,7,commercial
RD13656,urban,4,11,industrial
RD15275,urban,2,5,commercial
RD21163,highway,4,3,residential
RD06947,residential,3,5,residential
RD20169,residential,2,7,residential
RD12159,urban,3,3,
RD20914,residential,2,8,residential
RD01013,residential,2,13,residential
RD18662,urban,2,,residential
RD08458,highway,5,0,industrial
RD15263,highway,4,2,industrial
RD19929,urban,3,10,residential
RD10003,residential,3,13,
RD01980,residential,2,7,residential
RD06807,residential,1,7,residential
RD21843,residential,1,7,residential
RD01042,urban,3,11,residential
RD01742,urban,4,9,residential
RD04289,highway,6,0,industrial
RD09365,urban,4,6,residential
RD00630,residential,1,11,residential
RD15247,residential,3,11,commercial
RD01558,residential,2,9,residential
RD18146,urban,,3,
RD02982,urban,4,5,commercial
RD15073,urban,3,,commercial
RD11221,urban,2,6,residential
RD03965,urban,2,11,commercial
RD19176,urban,,3,commercial
RD02493,urban,3,6,residential
RD19926,highway,5,0,industrial
RD07043,residential,3,12,commercial
RD05983,residential,1,10,
RD20908,highway,6,1,commercial
RD19220,urban,2,4,commercial
RD05395,urban,3,7,commercial
RD00828,residential,2,14,commercial
RD11014,highway,4,3,residential
RD04664,urban,4,3,
RD14380,residential,1,13,commercial
RD17615,highway,3,2,industrial
RD00508,highway,,2,commercial
RD03643,residential,1,14,residential
RD07562,urban,,4,residential
RD10608,residential,2,12,
RD07587,highway,4,2,
RD12960,residential,3,7,
RD16864,highway,5,,
RD04413,residential,2,13,residential
RD04378,urban,2,5,residential
RD17110,urban,2,4,commercial
RD03604,urban,4,6,residential
RD17082,highway,6,1,
RD00924,residential,2,13,residential
RD04928,residential,,11,residential
RD19980,urban,,4,commercial
RD21008,urban,2,11,commercial
RD05458,residential,1,13,residential
RD19810,urban,2,8,industrial
RD16068,residential,2,8,commercial
RD04185,urban,3,5,residential
RD06832,urban,3,11,commercial
RD19913,highway,6,2,industrial
RD16357,highway,5,0,industrial
RD17741,highway,6,3,industrial
RD02517,urban,4,9,commercial
RD11624,urban,2,8,commercial
RD10828,highway,4,2,commercial
RD20951,urban,3,10,commercial
RD20467,residential,1,6,residential
RD19386,residential,1,7,residential
RD08911,highway,5,1,industrial
RD03790,residential,3,12,residential
RD12387,residential,3,9,
RD03673,highway,3,0,industrial
RD21072,urban,3,9,residential
RD07836,urban,4,11,commercial
RD17690,residential,1,8,residential
RD18786,urban,2,7,commercial
RD16808,urban,,9,commercial
RD07056,highway,5,3,
RD06440,residential,3,8,residential
RD13549,highway,4,0,commercial
RD07665,urban,,3,commercial
RD13610,highway,6,1,industrial
RD19962,urban,2,10,commercial
RD11444,highway,,2,commercial
RD08739,urban,3,11,commercial
RD02248,urban,2,7,commercial
RD19643,highway,4,1,commercial
RD21954,urban,,4,residential
RD21042,residential,2,12,
RD10313,urban,3,,commercial
RD06262,highway,4,1,industrial
RD04001,highway,6,1,commercial
RD18902,urban,4,3,commercial
RD01146,residential,1,9,residential
RD02638,highway,3,0,industrial
RD16978,urban,3,8,industrial
RD12355,urban,4,4,industrial
RD14258,residential,2,12,residential
RD10471,residential,1,14,
RD01802,urban,,11,commercial
RD06742,highway,,3,residential
RD01599,highway,3,1,industrial
RD13759,residential,1,,industrial
RD06640,residential,1,15,commercial
RD05412,highway,3,3,commercial
RD16329,residential,1,12,residential
RD18910,highway,4,2,industrial
RD15924,residential,1,12,residential
RD08706,urban,3,5,industrial
RD12363,residential,3,15,residential
RD00073,residential,2,12,commercial
RD18229,residential,2,5,residential
RD14414,residential,2,9,residential
RD13645,urban,3,8,residential
RD17874,residential,1,10,residential
RD21113,highway,6,1,commercial
RD16429,urban,3,8,commercial
RD13673,residential,1,11,commercial
RD21376,highway,3,1,industrial
RD04681,residential,2,15,commercial
RD19898,residential,1,8,residential
RD01121,highway,5,0,
RD20501,highway,3,2,commercial
RD08440,urban,4,6,commercial
RD17194,urban,4,11,industrial
RD10777,residential,1,7,residential
RD03834,urban,2,11,commercial
RD08550,highway,3,3,commercial
RD05846,urban,2,6,industrial
RD13433,urban,,9,commercial
RD03250,urban,4,7,residential
RD02780,highway,5,3,commercial
RD13103,residential,2,5,commercial
RD00954,highway,6,2,residential
RD08017,urban,,5,industrial
RD15500,highway,4,,residential
RD05479,residential,,,residential
RD00296,residential,1,,industrial
RD17965,highway,,0,industrial
RD03876,residential,1,6,residential
RD14299,residential,2,13,commercial
RD06406,urban,2,8,commercial
RD16670,highway,4,1,commercial
RD01096,urban,3,9,residential
RD00761,highway,,,industrial
RD13764,urban,2,8,
RD17039,residential,1,10,residential
RD20757,urban,3,,commercial
RD09786,residential,2,13,commercial
RD15867,residential,2,12,industrial
RD12650,urban,2,10,commercial
RD03639,residential,2,9,commercial
RD21118,urban,3,4,commercial
RD11939,urban,3,6,commercial
RD10144,urban,3,5,industrial
RD10582,residential,2,6,residential
RD17539,residential,,10,residential
RD20681,urban,2,11,residential
RD20157,residential,2,5,commercial
RD01381,highway,6,0,commercial
RD11283,residential,1,14,residential
RD12340,urban,2,9,
RD01534,urban,4,4,
RD06946,urban,3,5,
RD02817,urban,4,6,commercial
RD20652,highway,6,0,industrial
RD03657,urban,3,6,commercial
RD01427,residential,3,15,commercial
RD00542,urban,4,11,industrial
RD02056,residential,1,9,commercial
RD10873,residential,2,15,commercial
RD00811,highway,6,3,industrial
RD11556,residential,1,7,commercial
RD20261,residential,1,8,residential
RD10014,highway,6,2,residential
RD14551,urban,4,8,commercial
RD09632,residential,2,5,
RD13466,urban,4,9,commercial
RD12984,highway,5,2,commercial
RD06964,highway,6,3,residential
RD11879,highway,5,0,industrial
RD18657,highway,3,1,residential
RD03931,residential,2,5,residential
RD03423,highway,3,3,
RD11417,urban,3,7,residential
RD20840,urban,,9,commercial
RD13470,urban,,3,commercial
RD15791,highway,4,1,industrial
RD14032,urban,2,5,
RD19476,highway,3,3,commercial
RD19020,highway,5,3,commercial
RD07285,urban,4,10,commercial
RD03765,highway,6,0,commercial
RD12691,highway,3,3,industrial
RD15237,urban,2,,commercial
RD19349,urban,3,3,residential
RD10567,residential,,11,residential
RD18685,urban,2,7,
RD06615,residential,1,6,
RD11704,highway,4,1,commercial
RD08363,residential,1,,commercial
RD11438,residential,3,6,residential
RD12327,urban,4,6,industrial
RD19139,urban,4,11,commercial
RD02444,highway,4,,residential
RD12101,residential,3,15,
RD03872,urban,4,7,commercial
RD03600,residential,1,10,industrial
RD03173,highway,5,,commercial
RD05120,urban,4,4,industrial
RD10369,residential,1,11,commercial
RD16633,residential,,14,
RD21478,urban,,5,commercial
RD18253,highway,6,3,commercial
RD18861,urban,2,8,residential
RD15353,urban,3,8,residential
RD02566,residential,,6,residential
RD14648,residential,3,15,residential
RD01464,urban,4,10,residential
RD09688,residential,2,14,commercial
RD00253,residential,1,10,residential
RD14990,highway,4,3,industrial
RD06270,highway,4,1,commercial
RD07180,residential,2,13,commercial
RD11986,highway,4,,commercial
RD20322,urban,2,6,commercial
RD21822,urban,2,10,commercial
RD09986,urban,3,3,industrial
RD18498,urban,3,5,commercial
RD20989,highway,5,0,commercial
RD00553,highway,,3,residential
RD18413,urban,2,9,industrial
RD01476,residential,2,14,residential
RD01406,residential,3,9,residential
RD15317,highway,6,0,commercial
RD15331,highway,5,0,commercial
RD08162,residential,1,11,industrial
RD16830,urban,3,5,
RD09863,highway,6,1,commercial
RD17011,urban,3,3,industrial
RD15916,urban,2,11,commercial
RD18063,residential,1,6,residential
RD13914,urban,4,,commercial
RD17967,highway,4,2,commercial
RD18453,residential,2,10,residential
RD18877,residential,3,6,residential
RD21891,residential,3,6,residential
RD11501,highway,3,0,industrial
RD12325,urban,4,8,residential
RD16814,highway,6,2,residential
RD10775,residential,2,7,residential
RD12426,highway,4,3,industrial
RD04451,residential,1,7,commercial
RD04167,highway,4,,commercial
RD16910,highway,6,0,commercial
RD15207,highway,,0,
RD04786,residential,1,12,residential
RD07338,urban,,11,commercial
RD03237,residential,3,13,residential
RD17517,highway,4,1,industrial
RD13351,urban,,3,residential
RD03152,urban,3,3,industrial
RD12903,urban,3,9,commercial
RD02344,urban,2,8,
RD11793,residential,3,10,residential
RD03868,residential,,6,residential
RD16614,residential,1,,residential
RD14206,highway,3,2,commercial
RD02856,urban,3,10,residential
RD14070,residential,3,15,residential
RD01120,urban,4,8,commercial
RD12023,residential,1,10,residential
RD09768,residential,1,6,industrial
RD18638,highway,5,2,commercial
RD18387,residential,2,10,commercial
RD03464,residential,1,6,commercial
RD05095,residential,2,9,residential
RD05014,urban,2,7,commercial
RD01453,urban,4,7,residential
RD19002,residential,2,12,residential
RD00420,urban,4,4,commercial
RD01492,urban,2,,commercial
RD19081,highway,3,3,commercial
RD21004,urban,4,7,commercial
RD07360,residential,2,14,industrial
RD18809,highway,5,1,industrial
RD07496,residential,,13,residential
RD14449,highway,5,2,industrial
RD21384,urban,4,5,industrial
RD15328,residential,2,15,industrial
RD13809,residential,1,9,commercial
RD17248,urban,2,7,commercial
RD21516,highway,,2,industrial
RD09659,highway,6,2,residential
RD08426,highway,3,3,residential
RD06908,urban,3,7,commercial
RD20708,highway,4,2,industrial
RD21268,urban,3,,commercial
RD11836,highway,6,2,commercial
RD19008,residential,2,6,commercial
RD10182,highway,4,,
RD14901,residential,1,11,residential
RD12397,residential,1,11,commercial
RD02529,residential,2,7,commercial
RD14845,residential,2,7,residential
RD01693,urban,4,3,commercial
RD03296,urban,4,8,commercial
RD08751,urban,4,4,industrial
RD00275,urban,3,8,residential
RD17125,urban,3,6,
RD01257,urban,4,5,residential
RD21011,residential,2,8,commercial
RD19419,residential,,5,residential
RD03781,residential,3,6,residential
RD18859,highway,4,1,residential
RD10354,urban,2,6,industrial
RD03720,highway,5,3,commercial
RD19282,highway,5,2,industrial
RD20844,residential,3,6,commercial
RD16700,residential,1,6,residential
RD21178,residential,2,7,residential
RD01569,residential,3,10,residential
RD19725,urban,3,,industrial
RD09696,residential,3,14,commercial
RD16593,urban,2,6,commercial
RD00791,residential,3,8,commercial
RD13746,highway,,0,industrial
RD15733,highway,6,3,residential
RD20707,residential,1,10,residential
RD06558,highway,,2,
RD12547,residential,1,7,industrial
RD09850,residential,1,12,industrial
RD07962,residential,3,,residential
RD00186,urban,2,7,commercial
RD12679,urban,3,11,industrial
RD08599,urban,4,3,industrial
RD02944,residential,,9,residential
RD13743,urban,4,10,residential
RD13642,residential,2,,industrial
RD00015,highway,6,3,commercial
RD08473,residential,1,9,residential
RD21057,residential,2,8,commercial
RD02920,urban,4,9,industrial
RD00724,residential,3,10,residential
RD06223,residential,2,7,residential
RD15163,urban,3,10,
RD09401,residential,2,10,residential
RD00822,residential,1,12,residential
RD17726,residential,2,14,residential
RD06763,residential,2,6,residential
RD08133,highway,,2,commercial
RD08955,urban,2,,commercial
RD09894,residential,3,13,commercial
RD20539,residential,2,11,
RD17524,urban,2,3,residential
RD10447,residential,2,13,commercial
RD00422,residential,2,6,commercial
RD16576,highway,3,3,commercial
RD01854,urban,2,11,industrial
RD09521,urban,2,5,commercial
RD01561,urban,2,7,industrial
RD11095,urban,2,4,industrial
RD18180,urban,3,9,industrial
RD03142,urban,3,11,industrial
RD02998,urban,2,3,residential
RD03281,urban,3,7,commercial
RD15117,residential,,7,residential
RD00947,residential,2,7,commercial
RD14696,urban,2,,residential
RD01758,highway,5,3,industrial
RD10457,urban,2,4,commercial
RD03895,urban,3,9,commercial
RD01633,residential,2,6,residential
RD01715,residential,,14,industrial
RD21028,highway,4,3,industrial
RD13060,highway,6,3,residential
RD03434,highway,6,0,residential
RD17078,residential,,7,commercial
RD05329,highway,6,2,industrial
RD18848,highway,4,1,residential
RD17378,urban,3,11,commercial
RD00716,residential,3,6,commercial
RD16781,residential,1,10,
RD09359,urban,2,3,commercial
RD19933,highway,4,3,industrial
RD15088,urban,3,6,commercial
RD08987,urban,2,6,residential
RD14815,residential,1,10,
RD10959,residential,3,5,residential
RD05989,urban,4,5,residential
RD00022,urban,3,6,residential
RD11273,residential,3,9,residential
RD14745,urban,4,9,commercial
RD15180,residential,1,12,residential
RD05442,urban,3,8,commercial
RD17610,highway,3,0,commercial
RD04572,urban,3,8,commercial
RD04466,residential,,11,residential
RD02500,urban,3,4,residential
RD02260,highway,3,2,industrial
RD15711,urban,4,9,
RD14793,residential,3,10,residential
RD11205,urban,,5,residential
RD04172,urban,3,6,commercial
RD06590,urban,3,,
RD09062,residential,2,,commercial
RD01034,urban,3,8,commercial
RD10596,urban,3,3,
RD11993,residential,2,9,residential
RD18287,residential,3,15,industrial
RD19940,urban,2,5,residential
RD06773,residential,2,9,commercial
RD00453,residential,,12,commercial
RD09218,urban,3,8,industrial
RD05815,residential,,13,residential
RD05247,residential,3,9,commercial
RD18701,residential,3,13,commercial
RD16659,residential,3,8,residential
RD06823,highway,5,0,industrial
RD00146,urban,4,3,residential
RD12484,residential,2,5,residential
RD03180,highway,6,1,commercial
RD21552,urban,2,9,commercial
RD04617,residential,1,12,residential
RD19987,highway,3,3,residential
RD14765,residential,3,12,industrial
RD04965,residential,3,,residential
RD11428,urban,3,,residential
RD11348,residential,3,6,residential
RD09654,residential,3,9,residential
RD13150,residential,2,5,residential
RD01300,urban,4,9,commercial
RD05966,highway,5,3,industrial
RD03951,highway,5,0,industrial
RD20969,highway,5,,commercial
RD01565,urban,3,10,commercial
RD17681,highway,3,3,commercial
RD01007,residential,1,7,residential
RD13703,urban,2,11,commercial
RD03807,highway,6,3,commercial
RD13769,highway,3,3,residential
RD20578,residential,,13,commercial
RD18779,urban,4,7,commercial
RD07865,highway,4,0,residential
RD07666,residential,3,12,residential
RD14595,highway,4,0,residential
RD10459,urban,2,3,commercial
RD15102,residential,1,13,industrial
RD01811,residential,2,15,
RD12991,residential,3,15,commercial
RD08537,residential,2,13,commercial
RD21907,residential,3,15,residential
RD13615,highway,3,1,
RD10364,highway,3,1,commercial
RD21094,residential,2,13,residential
RD16834,urban,4,7,industrial
RD05777,highway,5,2,commercial
RD19746,residential,2,13,residential
RD06331,highway,4,3,industrial
RD08727,highway,6,0,residential
RD09554,urban,2,6,commercial
RD18702,residential,3,10,industrial
RD04151,urban,2,11,industrial
RD11346,highway,,0,industrial
RD03793,urban,4,6,industrial
RD19148,residential,2,15,
RD17894,highway,,1,industrial
RD20165,residential,3,15,industrial
RD06925,urban,3,3,residential
RD11866,urban,,4,commercial
RD01923,urban,2,11,commercial
RD02718,urban,2,3,commercial
RD04736,residential,2,5,commercial
RD13589,urban,2,7,commercial
RD07270,highway,5,3,residential
RD10410,highway,6,3,
RD13350,urban,3,5,commercial
RD08409,urban,2,7,commercial
RD02463,residential,,11,industrial
RD05045,urban,4,8,residential
RD07024,highway,6,0,industrial
RD15436,highway,4,3,commercial
RD18499,urban,4,,
RD03946,highway,3,0,industrial
RD16844,residential,3,7,residential
RD00147,residential,1,,residential
RD02748,highway,4,3,residential
RD01988,residential,,14,
RD14098,highway,,1,
RD17757,residential,1,11,
RD08295,highway,4,0,industrial
